Hours_Studied,Attendance,Sleep_Hours,Previous_Scores,Tutoring_Sessions,Physical_Activity,Parental_Involvement,Access_to_Resources,Motivation_Level,Family_Income,Teacher_Quality,Parental_Education_Level,Distance_from_Home,Extracurricular_Activities_No,Extracurricular_Activities_Yes,Internet_Access_No,Internet_Access_Yes,School_Type_Private,School_Type_Public,Peer_Influence_Negative,Peer_Influence_Neutral,Peer_Influence_Positive,Learning_Disabilities_No,Learning_Disabilities_Yes,Gender_Female,Gender_Male,Teacher_x_Parental_Inv,Exam_Score
1.006332649180572,-1.1273644078009066,-0.023818731247479463,-1.67134739174901,0.40903557216346226,0.9984801554986245,1.0,2.0,0.0,2.0,2.0,2.0,2.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,2.0,66
1.006332649180572,0.6908461723770396,-1.3862928827849084,0.273197037402001,-0.4014114235676847,0.9984801554986245,1.0,2.0,1.0,0.0,2.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,2.0,72
-0.8315984697138568,0.25793889138229054,-1.3862928827849084,0.9676771906702193,-0.4014114235676847,-0.9454473267267194,1.0,2.0,0.0,1.0,2.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,2.0,65
-0.33034452819719434,1.2103349095707385,-0.705055807016194,0.8287811600165756,-0.4014114235676847,0.9984801554986245,1.0,1.0,2.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,71
0.3379940604916889,-1.3005273201988061,0.657418344521235,0.48154108338246654,0.40903557216346226,-1.9174110678393914,2.0,0.0,1.0,1.0,2.0,2.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,4.0,66
1.006332649180572,0.9505905409738891,0.657418344521235,-0.2823870852125736,-1.2118584192988318,0.02651641438595255,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,68
-0.4974291753694151,0.6042647161780897,-0.023818731247479463,1.453813297957972,-0.4014114235676847,1.9704438966112965,1.0,1.0,1.0,2.0,1.0,2.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,70
-0.16325988102497352,-1.3005273201988061,2.019892496058664,-0.6296271618466828,-1.2118584192988318,0.02651641438595255,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,62
-1.1657677640582984,0.6908461723770396,1.3386554202899494,0.8982291753433975,0.40903557216346226,0.9984801554986245,0.0,2.0,2.0,0.0,2.0,2.0,2.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,68
-1.1657677640582984,-0.17496838961245856,1.3386554202899494,1.453813297957972,0.40903557216346226,0.02651641438595255,1.0,2.0,2.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,67
0.8392480020083513,1.5566607343665377,0.657418344521235,-1.324107315114901,-1.2118584192988318,0.02651641438595255,0.0,2.0,1.0,1.0,2.0,2.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,71
1.3405019435250136,-1.2139458639998564,0.657418344521235,1.5232613132847939,-1.2118584192988318,-0.9454473267267194,1.0,2.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,68
0.0038247661472472732,0.51768325997914,0.657418344521235,0.9676771906702193,-0.4014114235676847,0.02651641438595255,1.0,1.0,1.0,0.0,1.0,2.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,69
1.006332649180572,-0.434712758209308,-2.0675299585536226,0.41209306805564466,1.2194825678946093,-0.9454473267267194,0.0,2.0,2.0,1.0,2.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,70
0.3379940604916889,1.5566607343665377,-1.3862928827849084,-0.42128311586621725,-0.4014114235676847,0.9984801554986245,1.0,2.0,0.0,0.0,2.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,2.0,69
-0.6645138225416359,-0.6078756706072076,-0.023818731247479463,1.3843652826311503,-0.4014114235676847,0.9984801554986245,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,65
0.3379940604916889,1.5566607343665377,-0.023818731247479463,-1.6018993764221883,1.2194825678946093,0.02651641438595255,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,70
1.5075865906972346,1.3834978219686382,-0.023818731247479463,-0.21293906988575176,-0.4014114235676847,0.02651641438595255,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,71
0.0038247661472472732,-0.7810385830051073,-0.023818731247479463,0.8982291753433975,-0.4014114235676847,0.9984801554986245,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,65
1.5075865906972346,1.0371719971728388,-2.0675299585536226,1.106573221323863,0.40903557216346226,-1.9174110678393914,0.0,1.0,1.0,1.0,1.0,2.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,72
-2.6695295886082855,1.7298236467644375,0.657418344521235,-1.0463152538076137,-1.2118584192988318,0.9984801554986245,2.0,2.0,2.0,1.0,2.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,4.0,69
0.8392480020083513,-0.8676200392040571,-0.023818731247479463,-1.6018993764221883,-0.4014114235676847,0.02651641438595255,1.0,1.0,1.0,1.0,1.0,2.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,66
0.17090941331946807,-0.2615498458114084,-0.023818731247479463,1.037125205997041,2.029929563625756,0.02651641438595255,0.0,1.0,1.0,1.0,1.0,2.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,68
-0.33034452819719434,0.08477597898439089,0.657418344521235,-0.2823870852125736,-1.2118584192988318,0.02651641438595255,2.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,2.0,65
0.17090941331946807,-0.6944571268061575,-1.3862928827849084,-1.2546592997880792,-0.4014114235676847,1.9704438966112965,1.0,1.0,1.0,2.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,64
-2.001190999919402,-1.6468531449946056,-0.023818731247479463,-1.4630033457685447,-0.4014114235676847,0.02651641438595255,1.0,1.0,1.0,2.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,60
-0.16325988102497352,-0.9542014954030069,-0.023818731247479463,0.48154108338246654,-0.4014114235676847,-0.9454473267267194,1.0,2.0,2.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,65
0.3379940604916889,-0.7810385830051073,-0.705055807016194,0.273197037402001,-0.4014114235676847,0.02651641438595255,2.0,1.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,66
1.5075865906972346,-0.17496838961245856,-2.0675299585536226,1.2454692519775066,2.840376559356903,0.02651641438595255,2.0,2.0,0.0,1.0,2.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,4.0,74
-0.4974291753694151,-1.1273644078009066,-1.3862928827849084,-1.6018993764221883,0.40903557216346226,0.02651641438595255,1.0,1.0,2.0,1.0,1.0,0.0,2.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,62
-0.8315984697138568,1.2969163657696883,-0.023818731247479463,1.2454692519775066,0.40903557216346226,0.9984801554986245,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,70
-0.4974291753694151,0.6908461723770396,-0.023818731247479463,1.3149172673043283,-1.2118584192988318,0.02651641438595255,1.0,2.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,69
0.8392480020083513,-1.4736902325967058,-0.023818731247479463,-0.21293906988575176,1.2194825678946093,0.9984801554986245,1.0,2.0,1.0,1.0,2.0,1.0,2.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,2.0,67
0.3379940604916889,0.51768325997914,-0.705055807016194,-1.4630033457685447,0.40903557216346226,-2.8893748089520632,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,64
-0.4974291753694151,0.51768325997914,-1.3862928827849084,1.5232613132847939,1.2194825678946093,0.02651641438595255,1.0,2.0,2.0,2.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,71
0.5050787076639097,1.5566607343665377,-0.023818731247479463,-1.4630033457685447,-1.2118584192988318,0.02651641438595255,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,68
0.17090941331946807,-1.7334346011935553,-0.023818731247479463,0.34264505272882284,-1.2118584192988318,0.9984801554986245,2.0,1.0,1.0,1.0,2.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,4.0,64
1.006332649180572,-0.8676200392040571,0.657418344521235,-0.004595023905286278,-0.4014114235676847,0.9984801554986245,1.0,0.0,1.0,1.0,0.0,0.0,2.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,63
-0.6645138225416359,1.470079278167588,-0.705055807016194,1.1760212366506848,-1.2118584192988318,0.9984801554986245,1.0,1.0,0.0,2.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,71
-0.33034452819719434,1.470079278167588,-2.0675299585536226,-0.004595023905286278,-1.2118584192988318,0.02651641438595255,2.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,2.0,69
-0.33034452819719434,0.7774276285759895,-2.0675299585536226,-0.14349105455892994,1.2194825678946093,-0.9454473267267194,2.0,1.0,1.0,2.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,2.0,100
